# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
9190 919 300.53 300.383 300.247 300.142 300.041 299.94 299.844 299.741 299.617 299.461 5.62616e+08 50.182 28.1308 28 26 0 -2 0 0
9200 920 300.534 300.382 300.245 300.139 300.045 299.94 299.84 299.737 299.624 299.464 5.64458e+08 50.3958 28.2229 23 32 0 9 0 0
9210 921 300.531 300.379 300.244 300.141 300.045 299.938 299.841 299.733 299.626 299.467 5.65345e+08 50.6606 28.2672 35 27 0 -8 0 0
9220 922 300.529 300.38 300.245 300.137 300.048 299.938 299.843 299.723 299.627 299.471 5.654e+08 50.7196 28.27 36 37 0 1 0 0
9230 923 300.526 300.377 300.251 300.136 300.05 299.944 299.836 299.725 299.625 299.48 5.68623e+08 51.2274 28.4312 34 37 0 3 0 0
9240 924 300.528 300.372 300.251 300.138 300.048 299.947 299.834 299.726 299.619 299.478 5.66683e+08 50.9351 28.3342 31 39 0 8 0 0
9250 925 300.528 300.369 300.25 300.144 300.047 299.941 299.832 299.728 299.62 299.475 5.65813e+08 50.8072 28.2907 29 34 0 5 0 0
9260 926 300.527 300.367 300.254 300.147 300.047 299.941 299.831 299.727 299.621 299.466 5.61726e+08 50.2013 28.0863 31 30 0 -1 0 0
9270 927 300.527 300.365 300.256 300.149 300.047 299.938 299.834 299.729 299.621 299.458 5.62378e+08 50.0942 28.1189 29 31 0 2 0 0
9280 928 300.529 300.364 300.256 300.15 300.048 299.94 299.828 299.727 299.622 299.459 5.63495e+08 50.144 28.1747 25 30 0 5 0 0
9290 929 300.527 300.369 300.256 300.154 300.043 299.943 299.822 299.727 299.623 299.464 5.64411e+08 50.2444 28.2205 29 27 0 -2 0 0
9300 930 300.531 300.372 300.255 300.157 300.035 299.944 299.829 299.723 299.615 299.464 5.62368e+08 49.7717 28.1184 23 35 0 12 0 0
9310 931 300.522 300.383 300.251 300.161 300.035 299.939 299.828 299.73 299.613 299.465 5.60388e+08 49.6923 28.0194 24 29 0 5 0 0
9320 932 300.523 300.379 300.26 300.158 300.036 299.936 299.828 299.731 299.609 299.473 5.61761e+08 49.9004 28.088 40 27 0 -13 0 0
9330 933 300.522 300.38 300.27 300.152 300.039 299.932 299.835 299.723 299.612 299.468 5.62302e+08 49.7552 28.1151 38 34 0 -4 0 0
9340 934 300.529 300.381 300.267 300.152 300.044 299.929 299.837 299.725 299.606 299.468 5.58936e+08 49.1927 27.9468 37 32 0 -5 0 0
9350 935 300.528 300.381 300.267 300.151 300.047 299.933 299.838 299.72 299.603 299.47 5.59456e+08 49.2032 27.9728 39 24 0 -15 0 0
9360 936 300.53 300.384 300.27 300.152 300.044 299.933 299.84 299.719 299.602 299.465 5.5683e+08 48.7206 27.8415 22 35 0 13 0 0
9370 937 300.529 300.386 300.271 300.153 300.041 299.938 299.833 299.723 299.607 299.462 5.5679e+08 48.7281 27.8395 34 32 0 -2 0 0
9380 938 300.529 300.385 300.267 300.158 300.045 299.94 299.831 299.721 299.603 299.461 5.56291e+08 48.539 27.8145 27 32 0 5 0 0
9390 939 300.529 300.388 300.267 300.158 300.04 299.944 299.832 299.72 299.604 299.461 5.59364e+08 48.7854 27.9682 26 37 0 11 0 0
9400 940 300.529 300.384 300.275 300.156 300.045 299.944 299.828 299.724 299.604 299.463 5.59391e+08 48.8332 27.9696 35 22 0 -13 0 0
9410 941 300.528 300.387 300.271 300.155 300.048 299.947 299.826 299.722 299.607 299.465 5.61689e+08 49.1378 28.0844 35 35 0 0 0 0
9420 942 300.528 300.386 300.271 300.155 300.048 299.944 299.828 299.725 299.604 299.472 5.62022e+08 49.3208 28.1011 31 33 0 2 0 0
9430 943 300.533 300.388 300.265 300.161 300.044 299.946 299.826 299.73 299.603 299.469 5.63839e+08 49.3489 28.192 33 35 0 2 0 0
9440 944 300.538 300.39 300.261 300.16 300.045 299.945 299.832 299.731 299.605 299.466 5.6309e+08 49.2159 28.1545 29 34 0 5 0 0
9450 945 300.535 300.386 300.262 300.159 300.048 299.941 299.839 299.727 299.607 299.462 5.64283e+08 49.3885 28.2142 32 23 0 -9 0 0
9460 946 300.532 300.384 300.266 300.152 300.053 299.941 299.84 299.73 299.611 299.457 5.65833e+08 49.6042 28.2917 34 31 0 -3 0 0
9470 947 300.529 300.379 300.269 300.153 300.045 299.94 299.843 299.736 299.607 299.465 5.68087e+08 50.1804 28.4043 28 27 0 -1 0 0
9480 948 300.526 300.374 300.269 300.15 300.046 299.94 299.848 299.736 299.608 299.465 5.68664e+08 50.4746 28.4332 33 37 0 4 0 0
9490 949 300.526 300.378 300.267 300.144 300.048 299.943 299.848 299.734 299.608 299.47 5.67089e+08 50.4534 28.3544 31 35 0 4 0 0
9500 950 300.526 300.378 300.262 300.145 300.049 299.949 299.844 299.737 299.607 299.468 5.64898e+08 50.2656 28.2449 30 26 0 -4 0 0
9510 951 300.528 300.38 300.256 300.146 300.048 299.954 299.842 299.736 299.612 299.47 5.6459e+08 50.363 28.2295 32 35 0 3 0 0
9520 952 300.523 300.379 300.253 300.15 300.044 299.958 299.842 299.735 299.615 299.468 5.65222e+08 50.5671 28.2611 29 30 0 1 0 0
9530 953 300.523 300.372 300.258 300.145 300.041 299.957 299.851 299.729 299.617 299.472 5.64708e+08 50.7537 28.2354 33 35 0 2 0 0
9540 954 300.529 300.373 300.25 300.147 300.044 299.953 299.848 299.731 299.616 299.473 5.62237e+08 50.4643 28.1119 31 25 0 -6 0 0
9550 955 300.521 300.378 300.25 300.144 300.049 299.953 299.856 299.73 299.616 299.473 5.60266e+08 50.4304 28.0133 36 32 0 -4 0 0
9560 956 300.522 300.376 300.252 300.142 300.049 299.95 299.849 299.736 299.615 299.474 5.59814e+08 50.4052 27.9907 33 27 0 -6 0 0
9570 957 300.522 300.374 300.253 300.142 300.047 299.949 299.849 299.741 299.613 299.475 5.58564e+08 50.4127 27.9282 29 34 0 5 0 0
9580 958 300.518 300.368 300.258 300.147 300.042 299.955 299.846 299.742 299.61 299.476 5.60239e+08 50.642 28.0119 36 38 0 2 0 0
9590 959 300.514 300.37 300.256 300.154 300.044 299.951 299.846 299.737 299.611 299.476 5.60634e+08 50.6597 28.0317 27 33 0 6 0 0
9600 960 300.512 300.376 300.251 300.154 300.046 299.95 299.845 299.737 299.617 299.474 5.62142e+08 50.8555 28.1071 33 23 0 -10 0 0
9610 961 300.521 300.373 300.249 300.152 300.052 299.95 299.844 299.733 299.623 299.465 5.56968e+08 50.0631 27.8484 24 30 0 6 0 0
9620 962 300.52 300.372 300.255 300.145 300.058 299.948 299.84 299.733 299.627 299.463 5.5766e+08 50.1076 27.883 35 28 0 -7 0 0
9630 963 300.52 300.367 300.258 300.145 300.063 299.946 299.835 299.735 299.626 299.47 5.59062e+08 50.4059 27.9531 21 26 0 5 0 0
9640 964 300.523 300.366 300.257 300.147 300.064 299.947 299.833 299.734 299.625 299.469 5.58219e+08 50.219 27.9109 34 31 0 -3 0 0
9650 965 300.516 300.37 300.25 300.157 300.063 299.945 299.836 299.731 299.63 299.469 5.57815e+08 50.3328 27.8908 27 30 0 3 0 0
9660 966 300.515 300.37 300.25 300.159 300.062 299.941 299.839 299.728 299.629 299.468 5.55174e+08 50.0779 27.7587 35 30 0 -5 0 0
9670 967 300.517 300.368 300.253 300.16 300.06 299.94 299.837 299.732 299.628 299.468 5.55121e+08 50.0306 27.756 23 26 0 3 0 0
9680 968 300.523 300.368 300.252 300.161 300.055 299.94 299.839 299.736 299.629 299.467 5.54612e+08 49.9137 27.7306 43 33 0 -10 0 0
9690 969 300.526 300.368 300.251 300.16 300.049 299.943 299.838 299.738 299.627 299.462 5.53492e+08 49.633 27.6746 23 33 0 10 0 0
9700 970 300.529 300.371 300.254 300.153 300.05 299.944 299.84 299.743 299.62 299.466 5.52478e+08 49.4678 27.6239 32 36 0 4 0 0
9710 971 300.526 300.365 300.263 300.153 300.043 299.94 299.842 299.743 299.625 299.468 5.54014e+08 49.8421 27.7007 22 31 0 9 0 0
9720 972 300.525 300.365 300.267 300.147 300.041 299.944 299.84 299.745 299.623 299.473 5.53292e+08 49.8932 27.6646 27 37 0 10 0 0
9730 973 300.529 300.363 300.267 300.145 300.043 299.942 299.843 299.744 299.621 299.472 5.51598e+08 49.6566 27.5799 36 34 0 -2 0 0
9740 974 300.528 300.367 300.266 300.142 300.037 299.943 299.845 299.75 299.622 299.471 5.52788e+08 49.8652 27.6394 31 26 0 -5 0 0
9750 975 300.522 300.377 300.256 300.148 300.032 299.946 299.845 299.752 299.62 299.473 5.52057e+08 49.9048 27.6028 27 31 0 4 0 0
9760 976 300.516 300.382 300.25 300.152 300.027 299.946 299.852 299.748 299.621 299.473 5.52869e+08 50.1142 27.6435 34 35 0 1 0 0
9770 977 300.515 300.379 300.253 300.151 300.029 299.943 299.855 299.745 299.623 299.479 5.5267e+08 50.2969 27.6335 28 26 0 -2 0 0
9780 978 300.518 300.374 300.25 300.151 300.033 299.94 299.857 299.742 299.627 299.481 5.53348e+08 50.4894 27.6674 23 30 0 7 0 0
9790 979 300.521 300.368 300.253 300.152 300.035 299.939 299.851 299.749 299.63 299.484 5.5372e+08 50.6885 27.686 25 30 0 5 0 0
9800 980 300.519 300.371 300.254 300.153 300.033 299.941 299.852 299.749 299.624 299.492 5.55587e+08 50.9522 27.7794 35 30 0 -5 0 0
9810 981 300.521 300.37 300.25 300.153 300.038 299.944 299.851 299.746 299.627 299.491 5.55199e+08 50.9221 27.7599 28 29 0 1 0 0
9820 982 300.516 300.377 300.25 300.147 300.04 299.945 299.856 299.74 299.632 299.484 5.54532e+08 50.7653 27.7266 37 36 0 -1 0 0
9830 983 300.515 300.375 300.251 300.146 300.042 299.947 299.853 299.738 299.633 299.484 5.50125e+08 50.3857 27.5063 24 24 0 0 0 0
9840 984 300.511 300.377 300.257 300.139 300.046 299.948 299.852 299.739 299.63 299.485 5.4976e+08 50.3494 27.488 38 26 0 -12 0 0
9850 985 300.52 300.372 300.262 300.13 300.051 299.949 299.85 299.744 299.618 299.484 5.47085e+08 49.7984 27.3543 29 27 0 -2 0 0
9860 986 300.526 300.371 300.255 300.138 300.048 299.95 299.847 299.747 299.617 299.482 5.48253e+08 49.7367 27.4127 31 36 0 5 0 0
9870 987 300.527 300.372 300.255 300.14 300.05 299.947 299.855 299.738 299.618 299.482 5.46874e+08 49.5066 27.3437 33 34 0 1 0 0
9880 988 300.524 300.377 300.254 300.134 300.054 299.949 299.854 299.728 299.627 299.474 5.48056e+08 49.4699 27.4028 30 30 0 0 0 0
9890 989 300.523 300.375 300.257 300.142 300.047 299.952 299.85 299.729 299.628 299.472 5.49555e+08 49.5371 27.4778 17 41 0 24 0 0
9900 990 300.528 300.371 300.258 300.147 300.044 299.958 299.847 299.728 299.625 299.474 5.47336e+08 49.2306 27.3668 28 35 0 7 0 0
9910 991 300.528 300.362 300.263 300.151 300.041 299.958 299.844 299.728 299.62 299.475 5.44858e+08 48.9893 27.2429 38 29 0 -9 0 0
9920 992 300.528 300.365 300.26 300.15 300.048 299.957 299.839 299.731 299.616 299.481 5.46146e+08 49.1572 27.3073 42 34 0 -8 0 0
9930 993 300.529 300.367 300.257 300.156 300.048 299.954 299.837 299.734 299.612 299.485 5.48386e+08 49.3212 27.4193 30 32 0 2 0 0
9940 994 300.523 300.375 300.253 300.156 300.046 299.955 299.84 299.73 299.616 299.474 5.46642e+08 48.9965 27.3321 27 40 0 13 0 0
9950 995 300.519 300.379 300.255 300.156 300.047 299.953 299.839 299.731 299.616 299.472 5.4747e+08 49.0338 27.3735 17 30 0 13 0 0
9960 996 300.511 300.38 300.259 300.155 300.047 299.952 299.84 299.736 299.612 299.469 5.47157e+08 49.0724 27.3579 20 20 0 0 0 0
9970 997 300.513 300.376 300.263 300.154 300.047 299.948 299.848 299.729 299.617 299.461 5.45703e+08 48.7435 27.2851 24 36 0 12 0 0
9980 998 300.513 300.376 300.269 300.148 300.055 299.945 299.847 299.73 299.618 299.463 5.46487e+08 48.8365 27.3244 35 23 0 -12 0 0
9990 999 300.519 300.374 300.273 300.146 300.054 299.944 299.849 299.734 299.612 299.463 5.47806e+08 48.7766 27.3903 24 31 0 7 0 0
10000 1000 300.52 300.378 300.274 300.145 300.053 299.944 299.844 299.743 299.612 299.464 5.43673e+08 48.4244 27.1837 32 39 0 7 0 0
