# timestep time_ps T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 heatflux kappa_int kappa_eff absorbed injected recovered net hs_injected hs_injected_energy_ev
5530 553 300.788 300.604 300.431 300.256 300.078 299.907 299.731 299.556 299.384 299.205 1.13476e+08 64.7904 56.7381 14 13 0 -1 0 0
5540 554 300.787 300.604 300.43 300.257 300.078 299.907 299.731 299.557 299.385 299.205 1.13895e+08 65.043 56.9475 12 9 0 -3 0 0
5550 555 300.788 300.604 300.43 300.257 300.078 299.906 299.732 299.557 299.385 299.205 1.13632e+08 64.9049 56.8161 20 14 0 -6 0 0
5560 556 300.788 300.604 300.43 300.256 300.078 299.906 299.732 299.557 299.385 299.205 1.14022e+08 65.1135 57.011 17 14 0 -3 0 0
5570 557 300.788 300.604 300.429 300.256 300.077 299.906 299.732 299.557 299.385 299.205 1.14079e+08 65.1563 57.0396 19 13 0 -6 0 0
5580 558 300.789 300.604 300.429 300.256 300.077 299.907 299.733 299.557 299.385 299.205 1.1407e+08 65.1565 57.0348 14 16 0 2 0 0
5590 559 300.789 300.604 300.429 300.256 300.077 299.907 299.733 299.557 299.385 299.205 1.14333e+08 65.3158 57.1663 15 15 0 0 0 0
5600 560 300.789 300.603 300.429 300.256 300.077 299.907 299.733 299.557 299.385 299.205 1.14492e+08 65.4242 57.2462 10 7 0 -3 0 0
5610 561 300.788 300.603 300.428 300.255 300.077 299.906 299.733 299.557 299.385 299.205 1.14331e+08 65.3412 57.1654 17 7 0 -10 0 0
5620 562 300.788 300.604 300.428 300.256 300.078 299.906 299.733 299.557 299.385 299.205 1.1428e+08 65.3083 57.1402 9 14 0 5 0 0
5630 563 300.788 300.604 300.428 300.256 300.078 299.906 299.733 299.557 299.385 299.205 1.14316e+08 65.3278 57.1579 12 11 0 -1 0 0
5640 564 300.788 300.603 300.428 300.255 300.077 299.906 299.733 299.557 299.385 299.205 1.14222e+08 65.2979 57.1109 18 12 0 -6 0 0
5650 565 300.788 300.603 300.428 300.255 300.077 299.905 299.733 299.557 299.385 299.205 1.14141e+08 65.2564 57.0703 8 6 0 -2 0 0
5660 566 300.788 300.602 300.427 300.255 300.077 299.905 299.733 299.557 299.385 299.206 1.14423e+08 65.4557 57.2116 12 7 0 -5 0 0
5670 567 300.788 300.603 300.427 300.255 300.077 299.906 299.733 299.558 299.385 299.206 1.14468e+08 65.4887 57.234 20 11 0 -9 0 0
5680 568 300.788 300.602 300.427 300.254 300.077 299.906 299.733 299.559 299.386 299.207 1.15439e+08 66.0733 57.7196 8 16 0 8 0 0
5690 569 300.788 300.602 300.427 300.254 300.078 299.906 299.733 299.558 299.386 299.207 1.14696e+08 65.6489 57.3481 16 16 0 0 0 0
5700 570 300.788 300.602 300.427 300.253 300.078 299.906 299.733 299.558 299.386 299.207 1.14523e+08 65.5478 57.2613 7 11 0 4 0 0
5710 571 300.789 300.602 300.428 300.254 300.078 299.905 299.733 299.558 299.387 299.207 1.14073e+08 65.3006 57.0367 17 13 0 -4 0 0
5720 572 300.789 300.602 300.428 300.253 300.078 299.905 299.733 299.558 299.388 299.207 1.14667e+08 65.6685 57.3336 15 13 0 -2 0 0
5730 573 300.789 300.602 300.427 300.253 300.079 299.905 299.733 299.559 299.388 299.207 1.14628e+08 65.6516 57.3139 10 13 0 3 0 0
5740 574 300.789 300.602 300.428 300.252 300.08 299.905 299.733 299.559 299.388 299.207 1.1422e+08 65.4177 57.1102 11 10 0 -1 0 0
5750 575 300.788 300.602 300.427 300.252 300.079 299.905 299.733 299.559 299.388 299.207 1.14221e+08 65.4166 57.1106 9 13 0 4 0 0
5760 576 300.788 300.602 300.427 300.252 300.079 299.905 299.732 299.559 299.388 299.207 1.14114e+08 65.3661 57.057 11 10 0 -1 0 0
5770 577 300.788 300.603 300.427 300.251 300.08 299.904 299.733 299.559 299.388 299.207 1.13911e+08 65.2559 56.9555 8 10 0 2 0 0
5780 578 300.788 300.602 300.427 300.252 300.08 299.905 299.733 299.558 299.389 299.208 1.13713e+08 65.1806 56.8564 16 9 0 -7 0 0
5790 579 300.787 300.602 300.427 300.251 300.08 299.905 299.733 299.559 299.389 299.208 1.13249e+08 64.9288 56.6244 10 10 0 0 0 0
5800 580 300.787 300.603 300.427 300.252 300.08 299.905 299.733 299.559 299.389 299.208 1.13213e+08 64.9224 56.6067 14 8 0 -6 0 0
5810 581 300.787 300.602 300.426 300.252 300.08 299.905 299.734 299.559 299.389 299.209 1.14112e+08 65.4595 57.0558 8 14 0 6 0 0
5820 582 300.787 300.603 300.427 300.252 300.08 299.905 299.734 299.56 299.39 299.209 1.14089e+08 65.4645 57.0446 20 9 0 -11 0 0
5830 583 300.787 300.602 300.427 300.253 300.08 299.906 299.734 299.56 299.39 299.209 1.14473e+08 65.6988 57.2363 12 4 0 -8 0 0
5840 584 300.787 300.601 300.427 300.253 300.08 299.906 299.733 299.561 299.39 299.209 1.14014e+08 65.4531 57.007 13 15 0 2 0 0
5850 585 300.787 300.601 300.427 300.253 300.08 299.906 299.733 299.561 299.391 299.21 1.1386e+08 65.4055 56.9298 7 7 0 0 0 0
5860 586 300.787 300.6 300.426 300.253 300.08 299.906 299.734 299.56 299.391 299.21 1.14134e+08 65.5872 57.0668 23 11 0 -12 0 0
5870 587 300.786 300.6 300.426 300.253 300.08 299.906 299.733 299.56 299.391 299.21 1.14427e+08 65.7668 57.2136 6 10 0 4 0 0
5880 588 300.786 300.6 300.426 300.252 300.08 299.906 299.734 299.56 299.391 299.211 1.1464e+08 65.9062 57.3202 19 13 0 -6 0 0
5890 589 300.786 300.6 300.426 300.253 300.08 299.907 299.734 299.56 299.392 299.211 1.15135e+08 66.2007 57.5674 7 11 0 4 0 0
5900 590 300.786 300.6 300.426 300.252 300.08 299.907 299.734 299.56 299.392 299.211 1.14994e+08 66.1455 57.4968 10 8 0 -2 0 0
5910 591 300.786 300.6 300.426 300.252 300.079 299.907 299.734 299.56 299.392 299.211 1.14935e+08 66.117 57.4675 14 14 0 0 0 0
5920 592 300.786 300.599 300.425 300.252 300.08 299.907 299.734 299.56 299.392 299.211 1.1406e+08 65.6165 57.0301 8 13 0 5 0 0
5930 593 300.786 300.6 300.425 300.252 300.08 299.907 299.734 299.56 299.392 299.211 1.14444e+08 65.8472 57.222 16 14 0 -2 0 0
5940 594 300.787 300.599 300.425 300.252 300.08 299.907 299.735 299.56 299.393 299.211 1.14345e+08 65.7834 57.1724 12 15 0 3 0 0
5950 595 300.787 300.599 300.425 300.252 300.08 299.907 299.735 299.56 299.393 299.211 1.14974e+08 66.1547 57.4871 9 15 0 6 0 0
5960 596 300.787 300.599 300.425 300.252 300.079 299.907 299.735 299.561 299.393 299.211 1.14999e+08 66.1835 57.4993 10 12 0 2 0 0
5970 597 300.786 300.599 300.425 300.252 300.079 299.908 299.735 299.561 299.393 299.211 1.14913e+08 66.134 57.4563 15 9 0 -6 0 0
5980 598 300.786 300.599 300.426 300.252 300.079 299.908 299.735 299.561 299.392 299.211 1.14841e+08 66.0987 57.4204 9 13 0 4 0 0
5990 599 300.786 300.599 300.426 300.252 300.079 299.908 299.735 299.561 299.392 299.212 1.14968e+08 66.1785 57.4842 11 13 0 2 0 0
6000 600 300.786 300.599 300.426 300.252 300.079 299.908 299.735 299.562 299.391 299.212 1.14694e+08 66.0297 57.3472 10 13 0 3 0 0
6010 601 300.786 300.6 300.426 300.252 300.079 299.908 299.735 299.562 299.391 299.212 1.15041e+08 66.2236 57.5203 16 18 0 2 0 0
6020 602 300.786 300.6 300.426 300.252 300.079 299.908 299.736 299.563 299.391 299.212 1.14606e+08 65.9745 57.3032 10 8 0 -2 0 0
6030 603 300.787 300.6 300.426 300.251 300.079 299.908 299.736 299.563 299.391 299.212 1.14487e+08 65.8921 57.2433 15 21 0 6 0 0
6040 604 300.786 300.6 300.426 300.251 300.079 299.908 299.736 299.563 299.391 299.211 1.13676e+08 65.4202 56.8382 11 12 0 1 0 0
6050 605 300.785 300.601 300.425 300.251 300.079 299.909 299.736 299.563 299.391 299.211 1.13856e+08 65.538 56.9278 9 7 0 -2 0 0
6060 606 300.785 300.601 300.425 300.251 300.079 299.909 299.736 299.563 299.392 299.211 1.14178e+08 65.7303 57.0889 13 17 0 4 0 0
6070 607 300.784 300.601 300.425 300.251 300.079 299.909 299.736 299.563 299.392 299.21 1.1376e+08 65.4947 56.8798 14 19 0 5 0 0
6080 608 300.784 300.601 300.425 300.251 300.08 299.91 299.735 299.564 299.391 299.211 1.13425e+08 65.3171 56.7123 10 13 0 3 0 0
6090 609 300.784 300.601 300.425 300.251 300.08 299.91 299.735 299.563 299.391 299.211 1.13138e+08 65.1441 56.569 13 18 0 5 0 0
6100 610 300.784 300.601 300.425 300.251 300.08 299.91 299.736 299.564 299.391 299.211 1.1309e+08 65.1305 56.5451 6 13 0 7 0 0
6110 611 300.783 300.602 300.425 300.251 300.08 299.909 299.736 299.564 299.391 299.212 1.13051e+08 65.1315 56.5255 13 11 0 -2 0 0
6120 612 300.783 300.602 300.425 300.252 300.08 299.91 299.736 299.564 299.391 299.212 1.13227e+08 65.246 56.6136 16 12 0 -4 0 0
6130 613 300.783 300.602 300.425 300.252 300.08 299.91 299.736 299.564 299.392 299.212 1.13107e+08 65.1791 56.5536 18 13 0 -5 0 0
6140 614 300.783 300.602 300.425 300.252 300.08 299.91 299.735 299.564 299.392 299.213 1.13033e+08 65.1595 56.5167 7 7 0 0 0 0
6150 615 300.782 300.602 300.425 300.253 300.08 299.911 299.735 299.565 299.392 299.213 1.1303e+08 65.1783 56.5151 15 9 0 -6 0 0
6160 616 300.782 300.602 300.425 300.252 300.081 299.91 299.735 299.565 299.392 299.213 1.13297e+08 65.3443 56.6483 9 9 0 0 0 0
6170 617 300.782 300.602 300.425 300.252 300.081 299.91 299.735 299.565 299.392 299.213 1.12925e+08 65.1255 56.4625 15 14 0 -1 0 0
6180 618 300.782 300.601 300.425 300.252 300.081 299.91 299.735 299.566 299.392 299.213 1.12796e+08 65.0683 56.3979 12 8 0 -4 0 0
6190 619 300.782 300.601 300.425 300.252 300.081 299.91 299.735 299.566 299.393 299.213 1.12661e+08 65.0114 56.3307 14 8 0 -6 0 0
6200 620 300.782 300.6 300.425 300.252 300.082 299.909 299.736 299.566 299.393 299.213 1.13216e+08 65.3503 56.6079 11 13 0 2 0 0
6210 621 300.782 300.6 300.425 300.252 300.082 299.909 299.736 299.567 299.393 299.213 1.12979e+08 65.2355 56.4897 17 13 0 -4 0 0
6220 622 300.781 300.601 300.425 300.252 300.083 299.909 299.737 299.567 299.394 299.213 1.13134e+08 65.3364 56.567 8 7 0 -1 0 0
6230 623 300.782 300.6 300.425 300.252 300.083 299.909 299.737 299.567 299.394 299.213 1.12711e+08 65.0918 56.3557 7 17 0 10 0 0
6240 624 300.782 300.599 300.425 300.252 300.083 299.91 299.737 299.568 299.394 299.213 1.13207e+08 65.3814 56.6033 14 4 0 -10 0 0
6250 625 300.782 300.599 300.425 300.252 300.083 299.91 299.737 299.568 299.394 299.213 1.13029e+08 65.2961 56.5143 11 17 0 6 0 0
6260 626 300.782 300.599 300.425 300.252 300.083 299.911 299.737 299.568 299.394 299.212 1.13315e+08 65.4673 56.6575 10 16 0 6 0 0
6270 627 300.782 300.599 300.425 300.252 300.084 299.91 299.737 299.568 299.394 299.213 1.13306e+08 65.4618 56.6529 11 17 0 6 0 0
6280 628 300.782 300.599 300.425 300.252 300.084 299.911 299.737 299.568 299.394 299.213 1.13709e+08 65.6973 56.8546 11 13 0 2 0 0
6290 629 300.782 300.599 300.425 300.252 300.084 299.911 299.736 299.568 299.394 299.213 1.13598e+08 65.6309 56.7988 6 19 0 13 0 0
6300 630 300.782 300.598 300.425 300.252 300.085 299.911 299.737 299.568 299.394 299.213 1.13435e+08 65.5404 56.7177 15 13 0 -2 0 0
6310 631 300.782 300.598 300.425 300.253 300.085 299.91 299.737 299.569 299.395 299.213 1.1311e+08 65.3614 56.5548 13 12 0 -1 0 0
6320 632 300.783 300.598 300.425 300.253 300.085 299.91 299.737 299.569 299.395 299.213 1.13338e+08 65.4962 56.669 10 13 0 3 0 0
6330 633 300.783 300.597 300.425 300.253 300.085 299.91 299.738 299.569 299.395 299.212 1.1314e+08 65.3888 56.5698 12 11 0 -1 0 0
6340 634 300.782 300.597 300.425 300.253 300.085 299.911 299.738 299.569 299.395 299.213 1.13539e+08 65.6394 56.7694 11 12 0 1 0 0
6350 635 300.782 300.597 300.425 300.254 300.085 299.911 299.737 299.569 299.395 299.213 1.13335e+08 65.533 56.6676 12 8 0 -4 0 0
6360 636 300.782 300.597 300.425 300.254 300.085 299.911 299.738 299.57 299.395 299.213 1.13505e+08 65.6358 56.7526 11 14 0 3 0 0
6370 637 300.781 300.597 300.425 300.254 300.085 299.91 299.738 299.57 299.395 299.213 1.13506e+08 65.654 56.7532 7 13 0 6 0 0
6380 638 300.782 300.597 300.425 300.254 300.085 299.91 299.738 299.57 299.395 299.214 1.12802e+08 65.2513 56.4009 13 7 0 -6 0 0
6390 639 300.782 300.597 300.425 300.255 300.085 299.91 299.738 299.57 299.395 299.214 1.12955e+08 65.3464 56.4777 12 15 0 3 0 0
6400 640 300.782 300.597 300.425 300.255 300.084 299.91 299.738 299.57 299.395 299.214 1.13366e+08 65.5892 56.683 7 15 0 8 0 0
6410 641 300.781 300.597 300.425 300.255 300.084 299.91 299.739 299.571 299.396 299.214 1.13028e+08 65.4145 56.5141 20 16 0 -4 0 0
6420 642 300.781 300.597 300.425 300.255 300.084 299.91 299.738 299.571 299.396 299.214 1.13279e+08 65.5671 56.6395 6 18 0 12 0 0
6430 643 300.781 300.597 300.424 300.255 300.084 299.91 299.738 299.57 299.396 299.214 1.13557e+08 65.7376 56.7786 13 15 0 2 0 0
6440 644 300.781 300.597 300.424 300.256 300.084 299.91 299.738 299.571 299.396 299.214 1.13937e+08 65.963 56.9684 16 13 0 -3 0 0
6450 645 300.781 300.597 300.424 300.256 300.084 299.911 299.738 299.571 299.396 299.215 1.1397e+08 66.005 56.985 12 12 0 0 0 0
6460 646 300.781 300.597 300.424 300.256 300.084 299.911 299.738 299.571 299.397 299.214 1.13603e+08 65.7987 56.8014 12 9 0 -3 0 0
6470 647 300.781 300.596 300.424 300.256 300.084 299.91 299.738 299.571 299.397 299.214 1.13607e+08 65.8064 56.8034 13 14 0 1 0 0
6480 648 300.781 300.596 300.425 300.256 300.083 299.911 299.739 299.571 299.397 299.214 1.13665e+08 65.8493 56.8326 13 9 0 -4 0 0
6490 649 300.781 300.596 300.425 300.256 300.083 299.911 299.74 299.571 299.397 299.215 1.13769e+08 65.9186 56.8847 8 9 0 1 0 0
6500 650 300.781 300.596 300.425 300.256 300.083 299.911 299.739 299.571 299.397 299.215 1.13747e+08 65.9132 56.8733 7 12 0 5 0 0
6510 651 300.781 300.597 300.425 300.256 300.083 299.911 299.74 299.571 299.398 299.216 1.13708e+08 65.8998 56.8542 12 13 0 1 0 0
6520 652 300.78 300.596 300.425 300.257 300.082 299.911 299.74 299.571 299.398 299.216 1.13919e+08 66.037 56.9594 16 9 0 -7 0 0
6530 653 300.78 300.596 300.425 300.257 300.082 299.911 299.74 299.571 299.398 299.215 1.14023e+08 66.0925 57.0115 17 9 0 -8 0 0
6540 654 300.78 300.596 300.425 300.257 300.082 299.911 299.74 299.572 299.398 299.215 1.1428e+08 66.2587 57.1399 9 13 0 4 0 0
6550 655 300.78 300.596 300.425 300.257 300.082 299.911 299.741 299.571 299.398 299.216 1.14649e+08 66.4835 57.3247 7 13 0 6 0 0
6560 656 300.781 300.596 300.425 300.257 300.082 299.911 299.741 299.571 299.399 299.216 1.1517e+08 66.7941 57.585 12 19 0 7 0 0
6570 657 300.78 300.596 300.425 300.257 300.082 299.911 299.741 299.572 299.399 299.217 1.14723e+08 66.5599 57.3613 8 17 0 9 0 0
